Rank Name Score Finish Time Q1 (2) Q2 (6) Q3 (6) Q4 (10)
817|jasonchu1313|8|1:57:42|0:04:49|0|1:22:42|7|-1|-1|-1|-1|
818|collinsrhuffiii|8|1:58:23|0:16:49|0|1:03:23|11|-1|-1|-1|-1|
819|ckins|8|2:10:55|0:15:59|0|1:20:55|10|-1|-1|-1|-1|
820|kainvey|8|2:14:14|0:16:01|0|1:24:14|10|-1|-1|-1|-1|
821|enkhtur|8|3:08:41|0:02:43|0|1:23:41|21|-1|-1|-1|-1|
822|aqaman|8|3:29:19|0:05:08|0|1:29:19|24|-1|-1|-1|-1|
823|ayng|6|0:34:28|-1|-1|0:34:28|0|-1|-1|-1|-1|
824|machen982003|6|0:36:48|-1|-1|0:26:48|2|-1|-1|-1|-1|
825|rohanz7|6|0:39:23|-1|-1|0:34:23|1|-1|-1|-1|-1|
826|edaengineer|6|0:46:27|-1|-1|0:41:27|1|-1|-1|-1|-1|
827|Fridaysunshine|6|0:54:13|-1|-1|0:54:13|0|-1|-1|-1|-1|
828|Jacoballen4534|6|0:54:49|-1|-1|0:49:49|1|-1|-1|-1|-1|
829|infinity730|6|1:14:23|-1|-1|1:04:23|2|-1|-1|-1|-1|
830|prakhar0402|6|1:22:04|-1|-1|1:22:04|0|-1|-1|-1|-1|
831|maverick247|2|0:01:28|0:01:28|0|-1|-1|-1|-1|-1|-1|
832|jq_huang|2|0:01:33|0:01:33|0|-1|-1|-1|-1|-1|-1|
833|Spin0za|2|0:01:34|0:01:34|0|-1|-1|-1|-1|-1|-1|
834|googlweknoall|2|0:01:35|0:01:35|0|-1|-1|-1|-1|-1|-1|
835|renzhang88|2|0:01:47|0:01:47|0|-1|-1|-1|-1|-1|-1|
836|yxk|2|0:01:50|0:01:50|0|-1|-1|-1|-1|-1|-1|
837|Amethyst1|2|0:01:52|0:01:52|0|-1|-1|-1|-1|-1|-1|
838|kangrui|2|0:01:53|0:01:53|0|-1|-1|-1|-1|-1|-1|
839|bernardosulzbach|2|0:01:53|0:01:53|0|-1|-1|-1|-1|-1|-1|
840|pengyang_wu|2|0:01:56|0:01:56|0|-1|-1|-1|-1|-1|-1|
841|sgsgsg3times|2|0:01:59|0:01:59|0|-1|-1|-1|-1|-1|-1|
842|arora-aditya|2|0:02:02|0:02:02|0|-1|-1|-1|-1|-1|-1|
843|Boxxxx|2|0:02:06|0:02:06|0|-1|-1|-1|-1|-1|-1|
844|deicide218|2|0:02:08|0:02:08|0|-1|-1|-1|-1|-1|-1|
845|XIAOXINWU|2|0:02:09|0:02:09|0|-1|-1|-1|-1|-1|-1|
846|idontknooo|2|0:02:09|0:02:09|0|-1|-1|-1|-1|-1|-1|
847|st9007a|2|0:02:11|0:02:11|0|-1|-1|-1|-1|-1|-1|
848|Medi_|2|0:02:12|0:02:12|0|-1|-1|-1|-1|-1|-1|
849|nounen|2|0:02:14|0:02:14|0|-1|-1|-1|-1|-1|-1|
850|Snezzies|2|0:02:15|0:02:15|0|-1|-1|-1|-1|-1|-1|
851|GaoangLiu|2|0:02:15|0:02:15|0|-1|-1|-1|-1|-1|-1|
852|wshack|2|0:02:18|0:02:18|0|-1|-1|-1|-1|-1|-1|
853|yiqian_xu|2|0:02:18|0:02:18|0|-1|-1|-1|-1|-1|-1|
854|_nshipilov|2|0:02:21|0:02:21|0|-1|-1|-1|-1|-1|-1|
855|Yupeng_Su|2|0:02:23|0:02:23|0|-1|-1|-1|-1|-1|-1|
856|YiqunPeng|2|0:02:25|0:02:25|0|-1|-1|-1|-1|-1|-1|
857|vince_chen|2|0:02:26|0:02:26|0|-1|-1|-1|-1|-1|-1|
858|luxy622|2|0:02:26|0:02:26|0|-1|-1|-1|-1|-1|-1|
859|buptrh|2|0:02:27|0:02:27|0|-1|-1|-1|-1|-1|-1|
860|GordonLiu|2|0:02:27|0:02:27|0|-1|-1|-1|-1|-1|-1|
861|mrhhsmr|2|0:02:28|0:02:28|0|-1|-1|-1|-1|-1|-1|
862|krammer0|2|0:02:31|0:02:31|0|-1|-1|-1|-1|-1|-1|
863|stack_UnderFlow|2|0:02:33|0:02:33|0|-1|-1|-1|-1|-1|-1|
864|wei69|2|0:02:34|0:02:34|0|-1|-1|-1|-1|-1|-1|
865|cjcoax|2|0:02:34|0:02:34|0|-1|-1|-1|-1|-1|-1|
866|Edy_jr|2|0:02:35|0:02:35|0|-1|-1|-1|-1|-1|-1|
867|jasonzzzzz|2|0:02:36|0:02:36|0|-1|-1|-1|-1|-1|-1|
868|bwshen2016|2|0:02:36|0:02:36|0|-1|-1|-1|-1|-1|-1|
869|_senbo|2|0:02:36|0:02:36|0|-1|-1|-1|-1|-1|-1|
870|orangezeit|2|0:02:37|0:02:37|0|-1|-1|-1|-1|-1|-1|
871|logaritym|2|0:02:38|0:02:38|0|-1|-1|-1|-1|-1|-1|
872|safjisaog|2|0:02:39|0:02:39|0|-1|-1|-1|-1|-1|-1|
873|937922456|2|0:02:40|0:02:40|0|-1|-1|-1|-1|-1|-1|
874|zl1zl|2|0:02:41|0:02:41|0|-1|-1|-1|-1|-1|-1|
875|yo_nguyen|2|0:02:43|0:02:43|0|-1|-1|-1|-1|-1|-1|
876|mike78|2|0:02:43|0:02:43|0|-1|-1|-1|-1|-1|-1|
877|digression99|2|0:02:43|0:02:43|0|-1|-1|-1|-1|-1|-1|
878|LordHaliax|2|0:02:44|0:02:44|0|-1|-1|-1|-1|-1|-1|
879|r3j_3yu5h|2|0:02:46|0:02:46|0|-1|-1|-1|-1|-1|-1|
880|suffvier|2|0:02:49|0:02:49|0|-1|-1|-1|-1|-1|-1|
881|Super_Gavin|2|0:02:50|0:02:50|0|-1|-1|-1|-1|-1|-1|
882|cooldannyboy|2|0:02:51|0:02:51|0|-1|-1|-1|-1|-1|-1|
883|sema638|2|0:02:52|0:02:52|0|-1|-1|-1|-1|-1|-1|
884|saisujithreddy|2|0:02:52|0:02:52|0|-1|-1|-1|-1|-1|-1|
885|sorryble|2|0:02:52|0:02:52|0|-1|-1|-1|-1|-1|-1|
886|restlessCalm|2|0:02:53|0:02:53|0|-1|-1|-1|-1|-1|-1|
887|c-x-g|2|0:02:54|0:02:54|0|-1|-1|-1|-1|-1|-1|
888|liujiahui91|2|0:02:54|0:02:54|0|-1|-1|-1|-1|-1|-1|
889|kangtaku|2|0:02:54|0:02:54|0|-1|-1|-1|-1|-1|-1|
890|withham1|2|0:02:56|0:02:56|0|-1|-1|-1|-1|-1|-1|
891|rz1189|2|0:02:56|0:02:56|0|-1|-1|-1|-1|-1|-1|
892|stewastew|2|0:02:56|0:02:56|0|-1|-1|-1|-1|-1|-1|
893|zh-liu|2|0:02:57|0:02:57|0|-1|-1|-1|-1|-1|-1|
894|shashankprof05|2|0:02:57|0:02:57|0|-1|-1|-1|-1|-1|-1|
895|TiramisuV|2|0:02:59|0:02:59|0|-1|-1|-1|-1|-1|-1|
896|runrunbear|2|0:02:59|0:02:59|0|-1|-1|-1|-1|-1|-1|
897|carlczerny|2|0:03:00|0:03:00|0|-1|-1|-1|-1|-1|-1|
898|hanyuanxu|2|0:03:01|0:03:01|0|-1|-1|-1|-1|-1|-1|
899|ying22|2|0:03:03|0:03:03|0|-1|-1|-1|-1|-1|-1|
900|mohanmb91|2|0:03:04|0:03:04|0|-1|-1|-1|-1|-1|-1|
901|foreveronehundred|2|0:03:04|0:03:04|0|-1|-1|-1|-1|-1|-1|
902|Fighting_Y1M|2|0:03:04|0:03:04|0|-1|-1|-1|-1|-1|-1|
903|ayoungdahl|2|0:03:04|0:03:04|0|-1|-1|-1|-1|-1|-1|
904|myCafeBabe|2|0:03:06|0:03:06|0|-1|-1|-1|-1|-1|-1|
905|thinkman1|2|0:03:07|0:03:07|0|-1|-1|-1|-1|-1|-1|
906|Lavender_dingyi|2|0:03:07|0:03:07|0|-1|-1|-1|-1|-1|-1|
907|HaochenPan|2|0:03:08|0:03:08|0|-1|-1|-1|-1|-1|-1|
908|ryx|2|0:03:08|0:03:08|0|-1|-1|-1|-1|-1|-1|
909|zjx007413|2|0:03:09|0:03:09|0|-1|-1|-1|-1|-1|-1|
910|Kean|2|0:03:09|0:03:09|0|-1|-1|-1|-1|-1|-1|
911|fjbeast3|2|0:03:09|0:03:09|0|-1|-1|-1|-1|-1|-1|
912|r_w|2|0:03:10|0:03:10|0|-1|-1|-1|-1|-1|-1|
913|Canto|2|0:03:10|0:03:10|0|-1|-1|-1|-1|-1|-1|
914|redtongue|2|0:03:10|0:03:10|0|-1|-1|-1|-1|-1|-1|
915|vanhaxl|2|0:03:12|0:03:12|0|-1|-1|-1|-1|-1|-1|
916|iamxuxiao|2|0:03:13|0:03:13|0|-1|-1|-1|-1|-1|-1|
917|Asurudo|2|0:03:13|0:03:13|0|-1|-1|-1|-1|-1|-1|
918|bx357|2|0:03:15|0:03:15|0|-1|-1|-1|-1|-1|-1|
919|dpwang|2|0:03:16|0:03:16|0|-1|-1|-1|-1|-1|-1|
920|dongzy08|2|0:03:16|0:03:16|0|-1|-1|-1|-1|-1|-1|
921|icypolarbear|2|0:03:16|0:03:16|0|-1|-1|-1|-1|-1|-1|
922|studentforlife|2|0:03:17|0:03:17|0|-1|-1|-1|-1|-1|-1|
923|garrett9|2|0:03:17|0:03:17|0|-1|-1|-1|-1|-1|-1|
924|YoungYang0820|2|0:03:17|0:03:17|0|-1|-1|-1|-1|-1|-1|
925|bkup|2|0:03:19|0:03:19|0|-1|-1|-1|-1|-1|-1|
926|Simonlo|2|0:03:21|0:03:21|0|-1|-1|-1|-1|-1|-1|
927|jinnsjj|2|0:03:22|0:03:22|0|-1|-1|-1|-1|-1|-1|
928|pnimit|2|0:03:23|0:03:23|0|-1|-1|-1|-1|-1|-1|
929|ngoc_lam|2|0:03:24|0:03:24|0|-1|-1|-1|-1|-1|-1|
930|aditaker|2|0:03:24|0:03:24|0|-1|-1|-1|-1|-1|-1|
931|MilkDZ|2|0:03:25|0:03:25|0|-1|-1|-1|-1|-1|-1|
932|duhe|2|0:03:25|0:03:25|0|-1|-1|-1|-1|-1|-1|
933|CaoHUi-LC|2|0:03:25|0:03:25|0|-1|-1|-1|-1|-1|-1|
934|DemonSong|2|0:03:26|0:03:26|0|-1|-1|-1|-1|-1|-1|
935|Yeeee|2|0:03:27|0:03:27|0|-1|-1|-1|-1|-1|-1|
936|avantasia|2|0:03:32|0:03:32|0|-1|-1|-1|-1|-1|-1|
937|henzhengchang|2|0:03:32|0:03:32|0|-1|-1|-1|-1|-1|-1|
938|nancyjkang|2|0:03:33|0:03:33|0|-1|-1|-1|-1|-1|-1|
939|wAgChen|2|0:03:33|0:03:33|0|-1|-1|-1|-1|-1|-1|
940|ts66395|2|0:03:33|0:03:33|0|-1|-1|-1|-1|-1|-1|
941|Slayer23|2|0:03:34|0:03:34|0|-1|-1|-1|-1|-1|-1|
942|hhhhhhhdadehenkuai|2|0:03:34|0:03:34|0|-1|-1|-1|-1|-1|-1|
943|prudhvigali|2|0:03:34|0:03:34|0|-1|-1|-1|-1|-1|-1|
944|FidFenix|2|0:03:34|0:03:34|0|-1|-1|-1|-1|-1|-1|
945|babybluexp|2|0:03:35|0:03:35|0|-1|-1|-1|-1|-1|-1|
946|lixinyu2017|2|0:03:36|0:03:36|0|-1|-1|-1|-1|-1|-1|
947|yixuanzhou|2|0:03:36|0:03:36|0|-1|-1|-1|-1|-1|-1|
948|claytonjwong|2|0:03:37|0:03:37|0|-1|-1|-1|-1|-1|-1|
949|johnson8|2|0:03:38|0:03:38|0|-1|-1|-1|-1|-1|-1|
950|ponerine|2|0:03:38|0:03:38|0|-1|-1|-1|-1|-1|-1|
951|mkuai|2|0:03:40|0:03:40|0|-1|-1|-1|-1|-1|-1|
952|neverlandzzy|2|0:03:40|0:03:40|0|-1|-1|-1|-1|-1|-1|
953|cuptea|2|0:03:41|0:03:41|0|-1|-1|-1|-1|-1|-1|
954|bwindsor22|2|0:03:41|0:03:41|0|-1|-1|-1|-1|-1|-1|
955|lw1a2|2|0:03:41|0:03:41|0|-1|-1|-1|-1|-1|-1|
956|alexDeepspace|2|0:03:43|0:03:43|0|-1|-1|-1|-1|-1|-1|
957|xd386|2|0:03:43|0:03:43|0|-1|-1|-1|-1|-1|-1|
958|JihaoLiu|2|0:03:48|0:03:48|0|-1|-1|-1|-1|-1|-1|
959|xavier666|2|0:03:49|0:03:49|0|-1|-1|-1|-1|-1|-1|
960|kw0916|2|0:03:50|0:03:50|0|-1|-1|-1|-1|-1|-1|
961|sschangi|2|0:03:51|0:03:51|0|-1|-1|-1|-1|-1|-1|
962|shaojiang|2|0:03:51|0:03:51|0|-1|-1|-1|-1|-1|-1|
963|dogeFu|2|0:03:53|0:03:53|0|-1|-1|-1|-1|-1|-1|
964|terry1998|2|0:03:54|0:03:54|0|-1|-1|-1|-1|-1|-1|
965|NorthernMystic|2|0:03:55|0:03:55|0|-1|-1|-1|-1|-1|-1|
966|DenisGubar|2|0:03:56|0:03:56|0|-1|-1|-1|-1|-1|-1|
967|Ghost_141|2|0:03:57|0:03:57|0|-1|-1|-1|-1|-1|-1|
968|zshu|2|0:03:58|0:03:58|0|-1|-1|-1|-1|-1|-1|
969|trial_user|2|0:04:00|0:04:00|0|-1|-1|-1|-1|-1|-1|
970|yanqinghe|2|0:04:02|0:04:02|0|-1|-1|-1|-1|-1|-1|
971|wuyuxiao3|2|0:04:03|0:04:03|0|-1|-1|-1|-1|-1|-1|
972|sheeeee94|2|0:04:04|0:04:04|0|-1|-1|-1|-1|-1|-1|
973|aniruddha-adhikary|2|0:04:04|0:04:04|0|-1|-1|-1|-1|-1|-1|
974|sugar95|2|0:04:04|0:04:04|0|-1|-1|-1|-1|-1|-1|
975|ranf999|2|0:04:08|0:04:08|0|-1|-1|-1|-1|-1|-1|
976|jimhorng|2|0:04:10|0:04:10|0|-1|-1|-1|-1|-1|-1|
977|beetlecamera|2|0:04:11|0:04:11|0|-1|-1|-1|-1|-1|-1|
978|Laveena|2|0:04:13|0:04:13|0|-1|-1|-1|-1|-1|-1|
979|suilan0602|2|0:04:13|0:04:13|0|-1|-1|-1|-1|-1|-1|
980|sheng_yung|2|0:04:14|0:04:14|0|-1|-1|-1|-1|-1|-1|
981|YUGONG|2|0:04:15|0:04:15|0|-1|-1|-1|-1|-1|-1|
982|karthickm|2|0:04:19|0:04:19|0|-1|-1|-1|-1|-1|-1|
983|majestyhao|2|0:04:20|0:04:20|0|-1|-1|-1|-1|-1|-1|
984|metajc|2|0:04:20|0:04:20|0|-1|-1|-1|-1|-1|-1|
985|broadway_he|2|0:04:23|0:04:23|0|-1|-1|-1|-1|-1|-1|
986|ItsDang|2|0:04:23|0:04:23|0|-1|-1|-1|-1|-1|-1|
987|ahliang|2|0:04:23|0:04:23|0|-1|-1|-1|-1|-1|-1|
988|liuyubobobo|2|0:04:23|0:04:23|0|-1|-1|-1|-1|-1|-1|
989|sharukworld|2|0:04:24|0:04:24|0|-1|-1|-1|-1|-1|-1|
990|Chanchal_Maji|2|0:04:24|0:04:24|0|-1|-1|-1|-1|-1|-1|
991|Cai41|2|0:04:24|0:04:24|0|-1|-1|-1|-1|-1|-1|
992|MingCaiqin|2|0:04:25|0:04:25|0|-1|-1|-1|-1|-1|-1|
993|DuskEagle|2|0:04:25|0:04:25|0|-1|-1|-1|-1|-1|-1|
994|z1617|2|0:04:25|0:04:25|0|-1|-1|-1|-1|-1|-1|
995|Derectorjin|2|0:04:25|0:04:25|0|-1|-1|-1|-1|-1|-1|
996|vovaz|2|0:04:26|0:04:26|0|-1|-1|-1|-1|-1|-1|
997|yuzhoul|2|0:04:27|0:04:27|0|-1|-1|-1|-1|-1|-1|
998|zdannawi|2|0:04:27|0:04:27|0|-1|-1|-1|-1|-1|-1|
999|rahulrao93|2|0:04:29|0:04:29|0|-1|-1|-1|-1|-1|-1|
1000|mercuryjun|2|0:04:30|0:04:30|0|-1|-1|-1|-1|-1|-1|
1001|Anurag_iit2k|2|0:04:30|0:04:30|0|-1|-1|-1|-1|-1|-1|
1002|Mike_Chen|2|0:04:30|0:04:30|0|-1|-1|-1|-1|-1|-1|
1003|IAmYakov|2|0:04:30|0:04:30|0|-1|-1|-1|-1|-1|-1|
1004|cxk_123|2|0:04:33|0:04:33|0|-1|-1|-1|-1|-1|-1|
1005|644367822|2|0:04:33|0:04:33|0|-1|-1|-1|-1|-1|-1|
1006|ctrlzhang|2|0:04:33|0:04:33|0|-1|-1|-1|-1|-1|-1|
1007|fangzhu|2|0:04:35|0:04:35|0|-1|-1|-1|-1|-1|-1|
1008|sarojini|2|0:04:36|0:04:36|0|-1|-1|-1|-1|-1|-1|
1009|Dannyguo|2|0:04:36|0:04:36|0|-1|-1|-1|-1|-1|-1|
1010|j_sealion|2|0:04:37|0:04:37|0|-1|-1|-1|-1|-1|-1|
1011|gefe5t|2|0:04:39|0:04:39|0|-1|-1|-1|-1|-1|-1|
1012|venusyixinsun|2|0:04:39|0:04:39|0|-1|-1|-1|-1|-1|-1|
1013|AlienW|2|0:04:40|0:04:40|0|-1|-1|-1|-1|-1|-1|
1014|imclash|2|0:04:40|0:04:40|0|-1|-1|-1|-1|-1|-1|
1015|imsure|2|0:04:40|0:04:40|0|-1|-1|-1|-1|-1|-1|
1016|yujko|2|0:04:40|0:04:40|0|-1|-1|-1|-1|-1|-1|
1017|king9528|2|0:04:40|0:04:40|0|-1|-1|-1|-1|-1|-1|
1018|Layne|2|0:04:41|0:04:41|0|-1|-1|-1|-1|-1|-1|
1019|zzzyuan|2|0:04:42|0:04:42|0|-1|-1|-1|-1|-1|-1|
1020|devShaurya|2|0:04:42|0:04:42|0|-1|-1|-1|-1|-1|-1|
1021|avinash761506|2|0:04:43|0:04:43|0|-1|-1|-1|-1|-1|-1|
1022|code-ster|2|0:04:45|0:04:45|0|-1|-1|-1|-1|-1|-1|
1023|alixr|2|0:04:46|0:04:46|0|-1|-1|-1|-1|-1|-1|
1024|kalour4|2|0:04:47|0:04:47|0|-1|-1|-1|-1|-1|-1|
1025|MagicalOne|2|0:04:48|0:04:48|0|-1|-1|-1|-1|-1|-1|
1026|_loio|2|0:04:48|0:04:48|0|-1|-1|-1|-1|-1|-1|
1027|vkumarra|2|0:04:49|0:04:49|0|-1|-1|-1|-1|-1|-1|
1028|void_friend|2|0:04:50|0:04:50|0|-1|-1|-1|-1|-1|-1|
1029|bergenst|2|0:04:51|0:04:51|0|-1|-1|-1|-1|-1|-1|
1030|future_googler|2|0:04:53|0:04:53|0|-1|-1|-1|-1|-1|-1|
1031|pliu1986|2|0:04:55|0:04:55|0|-1|-1|-1|-1|-1|-1|
1032|pranavh|2|0:04:55|0:04:55|0|-1|-1|-1|-1|-1|-1|
1033|n55221144|2|0:04:56|0:04:56|0|-1|-1|-1|-1|-1|-1|
1034|shivamagl|2|0:04:58|0:04:58|0|-1|-1|-1|-1|-1|-1|
1035|haohaoxuexi_|2|0:04:59|0:04:59|0|-1|-1|-1|-1|-1|-1|
1036|AntonD|2|0:05:00|0:05:00|0|-1|-1|-1|-1|-1|-1|
1037|nutroom|2|0:05:00|0:05:00|0|-1|-1|-1|-1|-1|-1|
1038|Jamslian|2|0:05:00|0:05:00|0|-1|-1|-1|-1|-1|-1|
1039|septa97|2|0:05:01|0:05:01|0|-1|-1|-1|-1|-1|-1|
1040|mauriPastorini|2|0:05:02|0:05:02|0|-1|-1|-1|-1|-1|-1|
1041|siyuanwei480|2|0:05:04|0:05:04|0|-1|-1|-1|-1|-1|-1|
1042|shanshan4j|2|0:05:04|0:05:04|0|-1|-1|-1|-1|-1|-1|
1043|alanasu|2|0:05:04|0:05:04|0|-1|-1|-1|-1|-1|-1|
1044|bimalpatel00014|2|0:05:06|0:05:06|0|-1|-1|-1|-1|-1|-1|
1045|sway26|2|0:05:06|0:05:06|0|-1|-1|-1|-1|-1|-1|
1046|thumql|2|0:05:07|0:05:07|0|-1|-1|-1|-1|-1|-1|
1047|pauldrodriguez|2|0:05:07|0:05:07|0|-1|-1|-1|-1|-1|-1|
1048|vipullohani8|2|0:05:07|0:05:07|0|-1|-1|-1|-1|-1|-1|
1049|randomcoder65|2|0:05:08|0:05:08|0|-1|-1|-1|-1|-1|-1|
1050|nishant2|2|0:05:08|0:05:08|0|-1|-1|-1|-1|-1|-1|
1051|arnabsarkar1988|2|0:05:08|0:05:08|0|-1|-1|-1|-1|-1|-1|
1052|treinw|2|0:05:09|0:05:09|0|-1|-1|-1|-1|-1|-1|
1053|FannyChung|2|0:05:09|0:05:09|0|-1|-1|-1|-1|-1|-1|
1054|jennifer92|2|0:05:12|0:05:12|0|-1|-1|-1|-1|-1|-1|
1055|BarOrz|2|0:05:13|0:05:13|0|-1|-1|-1|-1|-1|-1|
1056|meizikkk|2|0:05:14|0:05:14|0|-1|-1|-1|-1|-1|-1|
1057|Centurion7|2|0:05:14|0:05:14|0|-1|-1|-1|-1|-1|-1|
1058|23333_tragedy|2|0:05:14|0:05:14|0|-1|-1|-1|-1|-1|-1|
1059|microfluidics|2|0:05:15|0:05:15|0|-1|-1|-1|-1|-1|-1|
1060|dnbleet|2|0:05:16|0:05:16|0|-1|-1|-1|-1|-1|-1|
1061|blur-lv|2|0:05:16|0:05:16|0|-1|-1|-1|-1|-1|-1|
1062|longw|2|0:05:16|0:05:16|0|-1|-1|-1|-1|-1|-1|
1063|henry_loves_judy|2|0:05:16|0:05:16|0|-1|-1|-1|-1|-1|-1|
1064|avispeng|2|0:05:17|0:05:17|0|-1|-1|-1|-1|-1|-1|
1065|YuanyouWang_USC|2|0:05:18|0:05:18|0|-1|-1|-1|-1|-1|-1|
1066|jackymayo|2|0:05:18|0:05:18|0|-1|-1|-1|-1|-1|-1|
1067|dineshm99|2|0:05:19|0:05:19|0|-1|-1|-1|-1|-1|-1|
1068|joyhe|2|0:05:19|0:05:19|0|-1|-1|-1|-1|-1|-1|
1069|bairathirahul|2|0:05:19|0:05:19|0|-1|-1|-1|-1|-1|-1|
1070|gitlet|2|0:05:21|0:05:21|0|-1|-1|-1|-1|-1|-1|
1071|febielgiva|2|0:05:21|0:05:21|0|-1|-1|-1|-1|-1|-1|
1072|chun-min|2|0:05:22|0:05:22|0|-1|-1|-1|-1|-1|-1|
1073|JaswinderSodhi|2|0:05:22|0:05:22|0|-1|-1|-1|-1|-1|-1|
1074|xuchen321|2|0:05:22|0:05:22|0|-1|-1|-1|-1|-1|-1|
1075|linzisheng1995|2|0:05:23|0:05:23|0|-1|-1|-1|-1|-1|-1|
1076|Jgirl_033|2|0:05:27|0:05:27|0|-1|-1|-1|-1|-1|-1|
1077|lambda_pirate|2|0:05:28|0:05:28|0|-1|-1|-1|-1|-1|-1|
1078|pgupta6|2|0:05:29|0:05:29|0|-1|-1|-1|-1|-1|-1|
1079|hsukvn|2|0:05:29|0:05:29|0|-1|-1|-1|-1|-1|-1|
1080|WZ193|2|0:05:29|0:05:29|0|-1|-1|-1|-1|-1|-1|
1081|leetD|2|0:05:30|0:05:30|0|-1|-1|-1|-1|-1|-1|
1082|christbian1|2|0:05:31|0:05:31|0|-1|-1|-1|-1|-1|-1|
1083|greatExpectations|2|0:05:32|0:05:32|0|-1|-1|-1|-1|-1|-1|
1084|zhuchen|2|0:05:37|0:05:37|0|-1|-1|-1|-1|-1|-1|
1085|mgn|2|0:05:38|0:05:38|0|-1|-1|-1|-1|-1|-1|
1086|yazk|2|0:05:39|0:05:39|0|-1|-1|-1|-1|-1|-1|
1087|checkmate|2|0:05:39|0:05:39|0|-1|-1|-1|-1|-1|-1|
1088|Niharikar_Reddy|2|0:05:41|0:05:41|0|-1|-1|-1|-1|-1|-1|
1089|devhub|2|0:05:42|0:05:42|0|-1|-1|-1|-1|-1|-1|
1090|EvanChang|2|0:05:45|0:05:45|0|-1|-1|-1|-1|-1|-1|
1091|zixuanwang0501|2|0:05:45|0:05:45|0|-1|-1|-1|-1|-1|-1|
1092|Braincy|2|0:05:45|0:05:45|0|-1|-1|-1|-1|-1|-1|
1093|user7710n|2|0:05:46|0:05:46|0|-1|-1|-1|-1|-1|-1|
1094|exponentian|2|0:05:46|0:05:46|0|-1|-1|-1|-1|-1|-1|
1095|josephsnl|2|0:05:47|0:05:47|0|-1|-1|-1|-1|-1|-1|
1096|danceswithwolves|2|0:05:47|0:05:47|0|-1|-1|-1|-1|-1|-1|
1097|supersillychang|2|0:05:48|0:05:48|0|-1|-1|-1|-1|-1|-1|
1098|RM_L|2|0:05:48|0:05:48|0|-1|-1|-1|-1|-1|-1|
1099|jc5737|2|0:05:49|0:05:49|0|-1|-1|-1|-1|-1|-1|
1100|irinalu|2|0:05:50|0:05:50|0|-1|-1|-1|-1|-1|-1|
1101|abhchat|2|0:05:50|0:05:50|0|-1|-1|-1|-1|-1|-1|
1102|chillin1017|2|0:05:51|0:05:51|0|-1|-1|-1|-1|-1|-1|
1103|iamnwi|2|0:05:53|0:05:53|0|-1|-1|-1|-1|-1|-1|
1104|trialbyerror|2|0:05:53|0:05:53|0|-1|-1|-1|-1|-1|-1|
1105|nmadira1|2|0:05:56|0:05:56|0|-1|-1|-1|-1|-1|-1|
1106|synckey|2|0:05:57|0:05:57|0|-1|-1|-1|-1|-1|-1|
1107|mike0|2|0:06:01|0:06:01|0|-1|-1|-1|-1|-1|-1|
1108|garvitbansal244|2|0:06:01|0:06:01|0|-1|-1|-1|-1|-1|-1|
1109|Gemini_David|2|0:06:02|0:06:02|0|-1|-1|-1|-1|-1|-1|
1110|ravitejathoram|2|0:06:02|0:06:02|0|-1|-1|-1|-1|-1|-1|
1111|z-howard|2|0:06:03|0:06:03|0|-1|-1|-1|-1|-1|-1|
1112|RajatSharma|2|0:06:03|0:06:03|0|-1|-1|-1|-1|-1|-1|
1113|user0420|2|0:06:05|0:06:05|0|-1|-1|-1|-1|-1|-1|
1114|bcc_leet|2|0:06:05|0:06:05|0|-1|-1|-1|-1|-1|-1|
1115|elyar|2|0:06:05|0:06:05|0|-1|-1|-1|-1|-1|-1|
1116|sally1029|2|0:06:06|0:06:06|0|-1|-1|-1|-1|-1|-1|
1117|bigbox|2|0:06:08|0:06:08|0|-1|-1|-1|-1|-1|-1|
1118|chindhade|2|0:06:10|0:06:10|0|-1|-1|-1|-1|-1|-1|
1119|mirroriitj|2|0:06:13|0:06:13|0|-1|-1|-1|-1|-1|-1|
1120|mureal|2|0:06:17|0:06:17|0|-1|-1|-1|-1|-1|-1|
1121|Bckimy2k|2|0:06:17|0:06:17|0|-1|-1|-1|-1|-1|-1|
1122|BaWHarrry|2|0:06:18|0:06:18|0|-1|-1|-1|-1|-1|-1|
1123|rcake|2|0:06:21|0:06:21|0|-1|-1|-1|-1|-1|-1|
1124|zcc0328|2|0:06:22|0:06:22|0|-1|-1|-1|-1|-1|-1|
1125|kiran10|2|0:06:24|0:06:24|0|-1|-1|-1|-1|-1|-1|
1126|yan35|2|0:06:25|0:06:25|0|-1|-1|-1|-1|-1|-1|
1127|iamwds|2|0:06:25|0:06:25|0|-1|-1|-1|-1|-1|-1|
1128|atul555|2|0:06:25|0:06:25|0|-1|-1|-1|-1|-1|-1|
1129|merdin12|2|0:06:26|0:06:26|0|-1|-1|-1|-1|-1|-1|
1130|xtzhao_hit|2|0:06:26|0:06:26|0|-1|-1|-1|-1|-1|-1|
1131|EddieVilla|2|0:06:26|0:06:26|0|-1|-1|-1|-1|-1|-1|
1132|hieutran|2|0:06:27|0:06:27|0|-1|-1|-1|-1|-1|-1|
1133|Bhush|2|0:06:29|0:06:29|0|-1|-1|-1|-1|-1|-1|
1134|anon15|2|0:06:30|0:06:30|0|-1|-1|-1|-1|-1|-1|
1135|dennismckinnon|2|0:06:31|0:06:31|0|-1|-1|-1|-1|-1|-1|
